Unnamed: 0,eventID,posX,posY,layerID,clusterSize,hitID,clusterID,cposX,cposY,posSubX,posSubY,cposSubX,cposSubY,ID,posZ
90,5,509.3333333333333,229.88888888888889,0,9,0,0,503.3333333333333,245.88888888888889,508.0,229.0,509.3333333333333,229.88888888888889,0,0
99,5,520.25,256.5,0,4,0,1,514.25,272.5,520.0,256.0,520.25,256.5,1,0
104,5,517.125,223.125,1,8,0,3,522.125,243.125,517.0,222.0,517.125,223.125,3,1
112,5,523.0,255.0,1,4,0,4,528.0,275.0,523.0,254.0,523.0,255.0,4,1
117,5,517.0,220.0,2,9,0,6,520.0,244.0,516.0,219.0,517.0,220.0,6,2
127,5,518.8888888888889,217.3333333333333,3,9,0,8,507.8888888888889,241.3333333333333,518.0,216.0,518.8888888888889,217.3333333333333,8,3
136,5,519.6666666666667,252.0,3,3,0,9,508.6666666666667,276.0,520.0,251.0,519.6666666666667,252.0,9,3
140,5,523.5,212.0,4,6,0,11,527.5,237.0,523.0,211.0,523.5,212.0,11,4
148,5,528.8,205.5,5,10,0,13,514.8,227.5,528.0,204.0,528.8,205.5,13,5
161,7,493.875,256.125,0,8,0,0,487.875,272.125,493.0,255.0,493.875,256.125,0,0
170,7,493.2857142857143,257.0,1,7,0,2,498.2857142857143,277.0,493.0,256.0,493.2857142857143,257.0,2,1
178,7,491.8571428571428,259.85714285714283,2,7,0,4,494.8571428571428,283.85714285714283,491.0,259.0,491.8571428571428,259.85714285714283,4,2
185,7,486.5,265.0,3,6,0,5,475.5,289.0,486.0,264.0,486.5,265.0,5,3
192,7,481.6666666666667,270.5,4,12,0,7,485.6666666666667,295.5,481.0,269.0,481.6666666666667,270.5,7,4
206,7,475.9,274.4,5,10,0,9,461.9,296.4,475.0,273.0,475.9,274.4,9,5
216,8,511.0,250.0,0,8,0,0,505.0,266.0,510.0,249.0,511.0,250.0,0,0
224,8,507.7142857142857,258.0,0,7,0,1,501.7142857142857,274.0,507.0,257.0,507.7142857142857,258.0,1,0
231,8,503.5,255.28571428571428,1,14,0,2,508.5,275.2857142857143,502.0,254.0,503.5,255.28571428571428,2,1
245,8,515.5,255.3333333333333,1,12,0,3,520.5,275.3333333333333,514.0,254.0,515.5,255.3333333333333,3,1
257,8,498.0,253.0,2,7,0,4,501.0,277.0,498.0,252.0,498.0,253.0,4,2
264,8,517.7142857142857,258.57142857142856,2,7,0,5,520.7142857142857,282.57142857142856,518.0,257.0,517.7142857142857,258.57142857142856,5,2
271,8,491.0,251.28571428571428,3,7,0,6,480.0,275.2857142857143,491.0,250.0,491.0,251.28571428571428,6,3
278,8,518.2222222222222,268.44444444444446,3,9,0,7,507.22222222222223,292.44444444444446,518.0,267.0,518.2222222222222,268.44444444444446,7,3
288,8,485.2,248.5,4,10,0,9,489.2,273.5,485.0,247.0,485.2,248.5,9,4
298,8,514.4444444444445,274.55555555555554,4,9,0,10,518.4444444444445,299.55555555555554,514.0,273.0,514.4444444444445,274.55555555555554,10,4
309,8,478.57142857142856,243.7142857142857,5,7,0,12,464.57142857142856,265.7142857142857,479.0,242.0,478.57142857142856,243.7142857142857,12,5
317,8,509.0,283.0,5,1,0,14,495.0,305.0,509.0,283.0,509.0,283.0,14,5
318,8,508.0,285.0,5,3,0,15,494.0,307.0,507.0,285.0,508.0,285.0,15,5
399,12,494.5,252.0,0,6,0,0,488.5,268.0,494.0,251.0,494.5,252.0,0,0
405,12,492.9090909090909,253.63636363636363,1,11,0,1,497.9090909090909,273.6363636363636,492.0,252.0,492.9090909090909,253.63636363636363,1,1
417,12,488.5,255.5,2,4,0,3,491.5,279.5,488.0,255.0,488.5,255.5,3,2
421,12,481.5,256.0,3,6,0,4,470.5,280.0,481.0,255.0,481.5,256.0,4,3
429,12,476.0,254.5,4,6,0,7,480.0,279.5,475.0,254.0,476.0,254.5,7,4
438,12,471.5,254.0,5,6,0,10,457.5,276.0,471.0,253.0,471.5,254.0,10,5
473,17,518.0,264.2857142857143,0,7,0,0,512.0,280.2857142857143,518.0,263.0,518.0,264.2857142857143,0,0
482,17,518.8888888888889,264.3333333333333,1,9,0,3,523.8888888888889,284.3333333333333,518.0,263.0,518.8888888888889,264.3333333333333,3,1
492,17,521.5,263.5,2,4,0,5,524.5,287.5,521.0,263.0,521.5,263.5,5,2
496,17,520.875,263.125,3,8,0,6,509.875,287.125,520.0,262.0,520.875,263.125,6,3
504,17,521.5,262.0,4,6,0,7,525.5,287.0,521.0,261.0,521.5,262.0,7,4
513,17,522.125,260.125,5,8,0,10,508.125,282.125,522.0,259.0,522.125,260.125,10,5
566,21,517.25,242.0,0,4,0,1,511.25,258.0,517.0,241.0,517.25,242.0,1,0
570,21,529.3333333333334,270.1111111111111,0,9,0,2,523.3333333333334,286.1111111111111,529.0,269.0,529.3333333333334,270.1111111111111,2,0
579,21,521.3333333333334,241.3333333333333,1,3,0,3,526.3333333333334,261.3333333333333,521.0,241.0,521.3333333333334,241.3333333333333,3,1
582,21,533.8,274.0,1,10,0,4,538.8,294.0,533.0,273.0,533.8,274.0,4,1
593,21,520.75,239.0,2,4,0,6,523.75,263.0,521.0,238.0,520.75,239.0,6,2
597,21,538.1111111111111,280.3333333333333,2,9,0,7,541.1111111111111,304.3333333333333,538.0,279.0,538.1111111111111,280.3333333333333,7,2
606,21,518.5,236.5,3,4,0,8,507.5,260.5,518.0,236.0,518.5,236.5,8,3
610,21,538.5,289.0,3,8,0,9,527.5,313.0,538.0,288.0,538.5,289.0,9,3
619,21,518.2857142857143,231.0,4,7,0,11,522.2857142857143,256.0,518.0,230.0,518.2857142857143,231.0,11,4
626,21,536.7142857142857,293.0,4,7,0,12,540.7142857142857,318.0,536.0,292.0,536.7142857142857,293.0,12,4
635,21,519.4,224.8,5,5,0,14,505.4,246.8,519.0,224.0,519.4,224.8,14,5
640,21,534.875,295.875,5,8,0,15,520.875,317.875,534.0,295.0,534.875,295.875,15,5
687,27,507.5,269.0,0,6,0,0,501.5,285.0,507.0,268.0,507.5,269.0,0,0
693,27,510.28571428571433,269.0,1,7,0,1,515.2857142857143,289.0,510.0,268.0,510.28571428571433,269.0,1,1
704,27,510.71428571428567,270.0,2,7,0,6,513.7142857142857,294.0,510.0,269.0,510.71428571428567,270.0,6,2
711,27,508.7142857142857,271.0,3,7,0,7,497.7142857142857,295.0,508.0,270.0,508.7142857142857,271.0,7,3
720,27,507.5833333333333,271.5833333333333,4,12,0,10,511.5833333333333,296.5833333333333,507.0,270.0,507.5833333333333,271.5833333333333,10,4
734,27,503.5,273.5,5,12,0,12,489.5,295.5,503.0,272.0,503.5,273.5,12,5
747,28,512.125,234.125,0,8,0,0,506.125,250.125,512.0,233.0,512.125,234.125,0,0
755,28,517.875,230.125,1,8,0,1,522.875,250.125,517.0,229.0,517.875,230.125,1,1
764,28,524.5,226.0,2,6,0,3,527.5,250.0,524.0,225.0,524.5,226.0,3,2
771,28,529.5,221.0,3,6,0,5,518.5,245.0,529.0,220.0,529.5,221.0,5,3
778,28,537.0,214.5,4,8,0,7,541.0,239.5,537.0,213.0,537.0,214.5,7,4
789,28,546.0,206.28571428571428,5,7,0,10,532.0,228.28571428571428,546.0,205.0,546.0,206.28571428571428,10,5
813,33,513.1428571428572,263.85714285714283,0,7,0,0,507.1428571428572,279.85714285714283,512.0,263.0,513.1428571428572,263.85714285714283,0,0
822,33,519.8888888888889,264.6666666666667,1,9,0,3,524.8888888888889,284.6666666666667,520.0,263.0,519.8888888888889,264.6666666666667,3,1
833,33,524.3636363636364,267.45454545454544,2,11,0,6,527.3636363636364,291.45454545454544,524.0,266.0,524.3636363636364,267.45454545454544,6,2
844,33,526.75,268.25,3,8,0,7,515.75,292.25,526.0,267.0,526.75,268.25,7,3
854,33,532.5,269.5,4,12,0,10,536.5,294.5,532.0,268.0,532.5,269.5,10,4
870,33,535.7142857142857,274.0,5,7,0,14,521.7142857142857,296.0,535.0,273.0,535.7142857142857,274.0,14,5
898,37,519.0,236.0,0,5,0,0,513.0,252.0,519.0,235.0,519.0,236.0,0,0
906,37,519.7272727272727,232.3636363636364,1,11,0,4,524.7272727272727,252.3636363636364,519.0,231.0,519.7272727272727,232.3636363636364,4,1
922,37,520.6,230.2,2,5,0,9,523.6,254.2,521.0,229.0,520.6,230.2,9,2
927,37,519.7142857142858,230.0,3,7,0,10,508.7142857142857,254.0,519.0,229.0,519.7142857142858,230.0,10,3
934,37,518.8888888888889,229.3333333333333,4,9,0,11,522.8888888888889,254.3333333333333,518.0,228.0,518.8888888888889,229.3333333333333,11,4
945,37,518.25,227.25,5,8,0,13,504.25,249.25,518.0,226.0,518.25,227.25,13,5
981,43,513.1666666666667,247.8333333333333,0,6,0,0,507.1666666666667,263.8333333333333,513.0,247.0,513.1666666666667,247.8333333333333,0,0
987,43,510.0,262.7142857142857,0,7,0,1,504.0,278.7142857142857,509.0,262.0,510.0,262.7142857142857,1,0
995,43,512.2857142857143,251.0,1,7,0,3,517.2857142857143,271.0,512.0,250.0,512.2857142857143,251.0,3,1
1002,43,510.0,262.2857142857143,1,7,0,4,515.0,282.2857142857143,510.0,261.0,510.0,262.2857142857143,4,1
1010,43,508.8333333333333,254.16666666666669,2,6,0,6,511.8333333333333,278.1666666666667,509.0,253.0,508.8333333333333,254.16666666666669,6,2
1016,43,510.875,261.125,2,8,0,7,513.875,285.125,510.0,260.0,510.875,261.125,7,2
1024,43,501.7142857142857,256.0,3,7,0,8,490.7142857142857,280.0,501.0,255.0,501.7142857142857,256.0,8,3
1031,43,510.2857142857143,261.0,3,7,0,9,499.2857142857143,285.0,510.0,260.0,510.2857142857143,261.0,9,3
1041,43,498.8,260.2,4,10,0,13,502.8,285.2,498.0,259.0,498.8,260.2,13,4
1051,43,513.6666666666666,260.44444444444446,4,9,0,14,517.6666666666666,285.44444444444446,513.0,259.0,513.6666666666666,260.44444444444446,14,4
1062,43,514.7142857142858,259.0,5,7,0,16,500.7142857142857,281.0,514.0,258.0,514.7142857142858,259.0,16,5
1069,43,497.625,261.125,5,8,0,17,483.625,283.125,497.0,260.0,497.625,261.125,17,5
1183,51,508.0,281.6666666666667,0,6,0,0,502.0,297.6666666666667,507.0,281.0,508.0,281.6666666666667,0,0
1189,51,506.6666666666667,284.0,1,6,0,1,511.6666666666667,304.0,506.0,283.0,506.6666666666667,284.0,1,1
1195,51,503.5,287.5,2,2,0,2,506.5,311.5,504.0,287.0,503.5,287.5,2,2
1198,51,493.8571428571428,296.1428571428572,3,7,0,4,482.8571428571428,320.1428571428572,493.0,295.0,493.8571428571428,296.1428571428572,4,3
1205,51,482.0,306.0,4,1,0,5,486.0,331.0,482.0,306.0,482.0,306.0,5,4
1206,51,484.0,306.0,4,1,0,6,488.0,331.0,484.0,306.0,484.0,306.0,6,4
1210,52,538.0,267.0,1,1,0,1,543.0,287.0,538.0,267.0,538.0,267.0,1,1
1214,53,492.5,246.0,0,6,0,0,486.5,262.0,492.0,245.0,492.5,246.0,0,0
1221,53,493.125,244.875,1,8,0,2,498.125,264.875,492.0,244.0,493.125,244.875,2,1
1230,53,492.6,241.2,2,5,0,4,495.6,265.2,493.0,240.0,492.6,241.2,4,2
1235,53,489.5,237.0,3,6,0,5,478.5,261.0,489.0,236.0,489.5,237.0,5,3
1242,53,488.7142857142857,232.0,4,7,0,7,492.7142857142857,257.0,488.0,231.0,488.7142857142857,232.0,7,4
1251,53,488.875,228.125,5,8,0,9,474.875,250.125,488.0,227.0,488.875,228.125,9,5
1302,58,518.5,232.0,0,6,0,0,512.5,248.0,518.0,231.0,518.5,232.0,0,0
1309,58,522.0,225.7142857142857,1,7,0,2,527.0,245.7142857142857,521.0,225.0,522.0,225.7142857142857,2,1
1317,58,522.5,219.0,2,8,0,4,525.5,243.0,522.0,218.0,522.5,219.0,4,2
1326,58,519.5,215.0,3,8,0,6,508.5,239.0,519.0,214.0,519.5,215.0,6,3
1336,58,517.3636363636364,211.54545454545453,4,11,0,9,521.3636363636364,236.54545454545453,517.0,210.0,517.3636363636364,211.54545454545453,9,4
1349,58,515.2857142857142,207.0,5,7,0,11,501.2857142857143,229.0,515.0,206.0,515.2857142857142,207.0,11,5
1362,60,522.0,262.5,0,8,0,0,516.0,278.5,522.0,261.0,522.0,262.5,0,0
1370,60,527.7142857142857,257.0,1,7,0,1,532.7142857142857,277.0,527.0,256.0,527.7142857142857,257.0,1,1
1378,60,530.5454545454545,248.45454545454544,2,11,0,3,533.5454545454545,272.45454545454544,530.0,247.0,530.5454545454545,248.45454545454544,3,2
1390,60,531.1666666666666,243.8333333333333,3,6,0,5,520.1666666666666,267.8333333333333,531.0,243.0,531.1666666666666,243.8333333333333,5,3
1397,60,534.1428571428571,240.1428571428572,4,7,0,7,538.1428571428571,265.1428571428572,534.0,239.0,534.1428571428571,240.1428571428572,7,4
1406,60,540.0,237.5,5,6,0,9,526.0,259.5,540.0,236.0,540.0,237.5,9,5
1447,65,494.125,264.125,0,8,0,2,488.125,280.125,494.0,263.0,494.125,264.125,2,0
1480,65,494.2857142857143,262.5,1,14,0,5,499.2857142857143,282.5,493.0,261.0,494.2857142857143,262.5,5,1
1511,65,496.875,262.875,2,8,0,8,499.875,286.875,496.0,262.0,496.875,262.875,8,2
1530,65,496.0,263.2857142857143,3,7,0,10,485.0,287.2857142857143,496.0,262.0,496.0,263.2857142857143,10,3
1546,65,500.2857142857143,261.0,4,7,0,12,504.2857142857143,286.0,500.0,260.0,500.2857142857143,261.0,12,4
1565,65,497.2857142857143,260.0,5,7,0,15,483.2857142857143,282.0,497.0,259.0,497.2857142857143,260.0,15,5
1591,70,509.7142857142857,280.0,0,7,0,0,503.7142857142857,296.0,509.0,279.0,509.7142857142857,280.0,0,0
1599,70,509.875,279.875,1,8,0,2,514.875,299.875,509.0,279.0,509.875,279.875,2,1
1608,70,506.5,280.0,2,6,0,4,509.5,304.0,506.0,279.0,506.5,280.0,4,2
1614,70,504.125,280.875,3,8,0,5,493.125,304.875,503.0,280.0,504.125,280.875,5,3
1623,70,504.1666666666667,280.8333333333333,4,6,0,7,508.1666666666667,305.8333333333333,504.0,280.0,504.1666666666667,280.8333333333333,7,4
1631,70,503.2857142857143,281.0,5,7,0,9,489.2857142857143,303.0,503.0,280.0,503.2857142857143,281.0,9,5
1653,73,497.875,261.125,0,8,0,0,491.875,277.125,497.0,260.0,497.875,261.125,0,0
1661,73,496.6666666666667,259.6666666666667,1,9,0,1,501.6666666666667,279.6666666666667,497.0,258.0,496.6666666666667,259.6666666666667,1,1
1671,73,493.125,255.125,2,8,0,3,496.125,279.125,493.0,254.0,493.125,255.125,3,2
1680,73,486.875,248.875,3,8,0,5,475.875,272.875,486.0,248.0,486.875,248.875,5,3
1690,73,482.5,241.0,4,8,0,8,486.5,266.0,482.0,240.0,482.5,241.0,8,4
1701,73,482.0,233.0,5,8,0,11,468.0,255.0,481.0,232.0,482.0,233.0,11,5
1784,77,508.875,270.875,0,8,0,0,502.875,286.875,508.0,270.0,508.875,270.875,0,0
1792,77,512.0,269.77777777777777,1,9,0,1,517.0,289.77777777777777,512.0,268.0,512.0,269.77777777777777,1,1
1803,77,514.125,271.875,2,8,0,4,517.125,295.875,513.0,271.0,514.125,271.875,4,2
1811,77,515.1428571428572,274.1428571428572,3,7,0,5,504.1428571428572,298.1428571428572,515.0,273.0,515.1428571428572,274.1428571428572,5,3
1819,77,517.8571428571429,276.85714285714283,4,7,0,7,521.8571428571429,301.85714285714283,517.0,276.0,517.8571428571429,276.85714285714283,7,4
1828,77,521.375,284.625,5,8,0,9,507.375,306.625,521.0,283.0,521.375,284.625,9,5
1844,79,538.0,267.0,1,1,0,1,543.0,287.0,538.0,267.0,538.0,267.0,1,1
1853,80,515.875,250.875,0,8,0,0,509.875,266.875,515.0,250.0,515.875,250.875,0,0
1861,80,518.6363636363636,265.45454545454544,0,11,0,1,512.6363636363636,281.45454545454544,518.0,264.0,518.6363636363636,265.45454545454544,1,0
1873,80,519.5,247.0,1,6,0,3,524.5,267.0,519.0,246.0,519.5,247.0,3,1
1879,80,520.2307692307693,266.15384615384613,1,13,0,4,525.2307692307693,286.15384615384613,520.0,264.0,520.2307692307693,266.15384615384613,4,1
1893,80,523.0,242.7142857142857,2,7,0,6,526.0,266.7142857142857,522.0,242.0,523.0,242.7142857142857,6,2
1900,80,520.0,267.5,2,8,0,7,523.0,291.5,520.0,266.0,520.0,267.5,7,2
1908,80,524.8333333333334,243.16666666666669,3,6,0,8,513.8333333333334,267.1666666666667,525.0,242.0,524.8333333333334,243.16666666666669,8,3
1914,80,518.5,270.0,3,6,0,9,507.5,294.0,518.0,269.0,518.5,270.0,9,3
1923,80,527.0,243.0,4,9,0,13,531.0,268.0,526.0,242.0,527.0,243.0,13,4
1932,80,517.875,272.125,4,8,0,14,521.875,297.125,517.0,271.0,517.875,272.125,14,4
1943,80,527.2857142857143,246.0,5,7,0,17,513.2857142857143,268.0,527.0,245.0,527.2857142857143,246.0,17,5
1950,80,518.125,274.875,5,8,0,18,504.125,296.875,517.0,274.0,518.125,274.875,18,5
2003,88,531.2857142857143,260.0,0,7,0,0,525.2857142857143,276.0,531.0,259.0,531.2857142857143,260.0,0,0
2011,88,534.5,258.6,1,10,0,2,539.5,278.6,534.0,257.0,534.5,258.6,2,1
2022,88,536.5,258.5,2,4,0,4,539.5,282.5,536.0,258.0,536.5,258.5,4,2
2026,88,535.8,257.5,3,10,0,5,524.8,281.5,535.0,256.0,535.8,257.5,5,3
2037,88,538.8888888888889,258.3333333333333,4,9,0,7,542.8888888888889,283.3333333333333,538.0,257.0,538.8888888888889,258.3333333333333,7,4
2048,88,543.7142857142857,258.0,5,7,0,9,529.7142857142857,280.0,543.0,257.0,543.7142857142857,258.0,9,5
2070,89,552.0,282.0,5,1,0,5,538.0,304.0,552.0,282.0,552.0,282.0,5,5
2082,92,502.54545454545456,253.63636363636363,0,11,0,0,496.54545454545456,269.6363636363636,503.0,252.0,502.54545454545456,253.63636363636363,0,0
2093,92,504.3333333333333,247.8888888888889,1,9,0,1,509.3333333333333,267.8888888888889,503.0,247.0,504.3333333333333,247.8888888888889,1,1
2105,92,503.0,242.0,2,8,0,5,506.0,266.0,502.0,241.0,503.0,242.0,5,2
2113,92,500.8,235.5,3,10,0,6,489.8,259.5,500.0,234.0,500.8,235.5,6,3
2124,92,493.22222222222223,223.44444444444449,4,9,0,8,497.22222222222223,248.44444444444449,493.0,222.0,493.22222222222223,223.44444444444449,8,4
2136,92,488.5833333333333,211.0833333333333,5,12,0,11,474.5833333333333,233.0833333333333,489.0,209.0,488.5833333333333,211.0833333333333,11,5
2148,93,504.2857142857143,271.0,0,7,0,0,498.2857142857143,287.0,504.0,270.0,504.2857142857143,271.0,0,0
2156,93,503.1111111111111,271.3333333333333,1,9,0,2,508.1111111111111,291.3333333333333,503.0,270.0,503.1111111111111,271.3333333333333,2,1
2165,93,503.3636363636364,270.54545454545456,2,11,0,3,506.3636363636364,294.54545454545456,503.0,269.0,503.3636363636364,270.54545454545456,3,2
2176,93,500.5,271.5,3,12,0,4,489.5,295.5,500.0,270.0,500.5,271.5,4,3
2188,93,497.875,276.125,4,8,0,5,501.875,301.125,497.0,275.0,497.875,276.125,5,4
2198,93,495.875,282.125,5,8,0,7,481.875,304.125,495.0,281.0,495.875,282.125,7,5
2275,98,519.0,274.0,1,1,0,0,524.0,294.0,519.0,274.0,519.0,274.0,0,1
2370,102,510.0,241.66666666666669,0,3,0,0,504.0,257.6666666666667,510.0,241.0,510.0,241.66666666666669,0,0
2373,102,506.0,242.4,1,5,0,1,511.0,262.4,505.0,242.0,506.0,242.4,1,1
2382,102,501.0,244.0,2,1,0,6,504.0,268.0,501.0,244.0,501.0,244.0,6,2
2383,102,495.0,249.0,3,1,0,7,484.0,273.0,495.0,249.0,495.0,249.0,7,3
2389,103,523.875,238.125,0,8,0,0,517.875,254.125,523.0,237.0,523.875,238.125,0,0
2398,103,523.8571428571429,234.1428571428572,1,7,0,2,528.8571428571429,254.1428571428572,523.0,233.0,523.8571428571429,234.1428571428572,2,1
2407,103,521.2,227.5,2,10,0,5,524.2,251.5,521.0,226.0,521.2,227.5,5,2
2417,103,518.5,223.0,3,6,0,6,507.5,247.0,518.0,222.0,518.5,223.0,6,3
2423,103,518.0,220.5,4,8,0,7,522.0,245.5,518.0,219.0,518.0,220.5,7,4
2433,103,519.0,218.3333333333333,5,6,0,9,505.0,240.3333333333333,519.0,217.0,519.0,218.3333333333333,9,5
2469,109,530.8888888888889,235.3333333333333,0,9,0,0,524.8888888888889,251.3333333333333,530.0,234.0,530.8888888888889,235.3333333333333,0,0
2478,109,534.3333333333334,232.5,1,6,0,1,539.3333333333334,252.5,534.0,231.0,534.3333333333334,232.5,1,1
2486,109,536.3333333333334,231.0,2,6,0,4,539.3333333333334,255.0,536.0,230.0,536.3333333333334,231.0,4,2
2493,109,539.0,230.28571428571428,3,7,0,6,528.0,254.28571428571428,539.0,229.0,539.0,230.28571428571428,6,3
2503,109,540.0,230.3333333333333,4,6,0,9,544.0,255.3333333333333,540.0,229.0,540.0,230.3333333333333,9,4
2511,109,541.6,229.8,5,5,0,11,527.6,251.8,541.0,229.0,541.6,229.8,11,5
2521,111,526.5,243.0,0,6,0,0,520.5,259.0,526.0,242.0,526.5,243.0,0,0
2527,111,527.0,238.5,1,12,0,1,532.0,258.5,526.0,237.0,527.0,238.5,1,1
2539,111,525.9090909090909,232.3636363636364,2,11,0,2,528.9090909090909,256.3636363636364,525.0,231.0,525.9090909090909,232.3636363636364,2,2
2550,111,526.2857142857143,226.0,3,7,0,3,515.2857142857143,250.0,526.0,225.0,526.2857142857143,226.0,3,3
2560,111,530.2,219.5,4,10,0,7,534.2,244.5,530.0,218.0,530.2,219.5,7,4
2573,111,534.7142857142857,215.0,5,7,0,10,520.7142857142857,237.0,534.0,214.0,534.7142857142857,215.0,10,5
2599,115,507.7142857142857,270.0,0,7,0,0,501.7142857142857,286.0,507.0,269.0,507.7142857142857,270.0,0,0
2606,115,513.3636363636364,269.54545454545456,1,11,0,1,518.3636363636364,289.54545454545456,513.0,268.0,513.3636363636364,269.54545454545456,1,1
2617,115,517.5,268.5,2,12,0,2,520.5,292.5,517.0,267.0,517.5,268.5,2,2
2630,115,517.5,268.0,3,8,0,4,506.5,292.0,517.0,267.0,517.5,268.0,4,3
2638,115,518.2857142857143,265.0,4,7,0,5,522.2857142857143,290.0,518.0,264.0,518.2857142857143,265.0,5,4
2647,115,519.7142857142858,260.0,5,7,0,7,505.7142857142857,282.0,519.0,259.0,519.7142857142858,260.0,7,5
2654,116,510.53333333333336,275.1333333333333,0,15,0,0,504.53333333333336,291.1333333333333,511.0,273.0,510.53333333333336,275.1333333333333,0,0
2671,116,500.7142857142857,272.5,1,14,0,3,505.7142857142857,292.5,500.0,271.0,500.7142857142857,272.5,3,1
2687,116,490.5384615384616,272.15384615384613,2,13,0,6,493.5384615384616,296.15384615384613,489.0,271.0,490.5384615384616,272.15384615384613,6,2
2700,116,485.5,286.0,3,12,0,7,474.5,310.0,484.0,285.0,485.5,286.0,7,3
2716,116,480.0,303.0,4,9,0,12,484.0,328.0,479.0,302.0,480.0,303.0,12,4
2729,116,464.61538461538464,318.61538461538464,5,13,0,16,450.61538461538464,340.61538461538464,464.0,317.0,464.61538461538464,318.61538461538464,16,5
2742,117,515.125,253.125,0,8,0,0,509.125,269.125,515.0,252.0,515.125,253.125,0,0
2751,117,513.3333333333334,248.1111111111111,1,9,0,2,518.3333333333334,268.1111111111111,513.0,247.0,513.3333333333334,248.1111111111111,2,1
2760,117,513.0,277.0,1,1,0,3,518.0,297.0,513.0,277.0,513.0,277.0,3,1
2762,117,509.28571428571433,245.0,2,7,0,5,512.2857142857143,269.0,509.0,244.0,509.28571428571433,245.0,5,2
2770,117,504.125,243.125,3,8,0,7,493.125,267.125,504.0,242.0,504.125,243.125,7,3
2779,117,504.1111111111111,243.66666666666669,4,9,0,9,508.1111111111111,268.6666666666667,504.0,242.0,504.1111111111111,243.66666666666669,9,4
2790,117,504.5,239.0,5,6,0,11,490.5,261.0,504.0,238.0,504.5,239.0,11,5
2802,119,515.0,239.0,0,8,0,0,509.0,255.0,514.0,238.0,515.0,239.0,0,0
2810,119,504.2857142857143,241.0,0,7,0,1,498.2857142857143,257.0,504.0,240.0,504.2857142857143,241.0,1,0
2817,119,516.2857142857142,272.0,0,7,0,2,510.2857142857143,288.0,516.0,271.0,516.2857142857142,272.0,2,0
2824,119,517.0,235.0,1,5,0,3,522.0,255.0,517.0,234.0,517.0,235.0,3,1
2829,119,506.0,236.42857142857144,1,7,0,4,511.0,256.42857142857144,506.0,235.0,506.0,236.42857142857144,4,1
2836,119,516.3,269.7,1,10,0,5,521.3,289.7,516.0,268.0,516.3,269.7,5,1
2847,119,517.1111111111111,228.66666666666663,2,9,0,7,520.1111111111111,252.66666666666663,517.0,227.0,517.1111111111111,228.66666666666663,7,2
2856,119,505.0,231.5,2,6,0,8,508.0,255.5,504.0,231.0,505.0,231.5,8,2
2862,119,516.5,268.5,2,12,0,9,519.5,292.5,516.0,267.0,516.5,268.5,9,2
2874,119,512.8571428571428,223.1428571428572,3,7,0,10,501.8571428571428,247.1428571428572,512.0,222.0,512.8571428571428,223.1428571428572,10,3
2881,119,502.0,228.3333333333333,3,6,0,11,491.0,252.3333333333333,502.0,227.0,502.0,228.3333333333333,11,3
2887,119,512.0,264.7142857142857,3,7,0,12,501.0,288.7142857142857,511.0,264.0,512.0,264.7142857142857,12,3
2895,119,511.1,218.4,4,10,0,14,515.1,243.4,510.0,217.0,511.1,218.4,14,4
2905,119,501.6666666666667,224.0,4,6,0,15,505.6666666666667,249.0,501.0,223.0,501.6666666666667,224.0,15,4
2911,119,507.875,261.625,4,8,0,16,511.875,286.625,508.0,260.0,507.875,261.625,16,4
2921,119,510.0,215.7142857142857,5,7,0,18,496.0,237.7142857142857,509.0,215.0,510.0,215.7142857142857,18,5
2928,119,499.8,220.0,5,5,0,19,485.8,242.0,499.0,219.0,499.8,220.0,19,5
2933,119,509.3333333333333,257.1111111111111,5,9,0,20,495.3333333333333,279.1111111111111,509.0,256.0,509.3333333333333,257.1111111111111,20,5
2955,122,500.7142857142857,247.0,0,7,0,0,494.7142857142857,263.0,500.0,246.0,500.7142857142857,247.0,0,0
2963,122,509.0,240.5,1,8,0,2,514.0,260.5,509.0,239.0,509.0,240.5,2,1
2974,122,513.8888888888889,236.3333333333333,2,9,0,6,516.8888888888889,260.3333333333333,513.0,235.0,513.8888888888889,236.3333333333333,6,2
2983,122,515.5,231.5,3,12,0,7,504.5,255.5,515.0,230.0,515.5,231.5,7,3
2996,122,518.125,228.125,4,8,0,9,522.125,253.125,518.0,227.0,518.125,228.125,9,4
3007,122,516.5,218.8,5,10,0,12,502.5,240.8,515.0,218.0,516.5,218.8,12,5
3017,123,524.125,257.125,0,8,0,0,518.125,273.125,524.0,256.0,524.125,257.125,0,0
3027,123,528.4545454545455,255.3636363636364,1,11,0,3,533.4545454545455,275.3636363636364,528.0,254.0,528.4545454545455,255.3636363636364,3,1
3038,123,530.125,252.875,2,8,0,4,533.125,276.875,529.0,252.0,530.125,252.875,4,2
3046,123,526.5,250.5,3,4,0,5,515.5,274.5,526.0,250.0,526.5,250.5,5,3
3050,123,524.6363636363636,247.45454545454544,4,11,0,6,528.6363636363636,272.45454545454544,524.0,246.0,524.6363636363636,247.45454545454544,6,4
3063,123,521.2857142857142,247.0,5,7,0,8,507.2857142857143,269.0,521.0,246.0,521.2857142857142,247.0,8,5
3070,124,510.8333333333333,254.8333333333333,0,6,0,0,504.8333333333333,270.8333333333333,510.0,254.0,510.8333333333333,254.8333333333333,0,0
3076,124,505.0,273.0,0,5,0,1,499.0,289.0,505.0,272.0,505.0,273.0,1,0
