smax,mcs,Unnamed: 0,eventID,posX,posY,layerID,clusterSize,hitID,clusterID,cposX,cposY,posSubX,posSubY,cposSubX,cposSubY,ID,posZ,S_n,theta,MyTrackID
10.0,125.60000000000001,17767.0,669.0,14.464285714285715,8.032031250000001,0.0,7.0,0.0,1.0,493.7142857142857,298.0,499.0,281.0,499.7142857142857,282.0,1.0,50.0,0.0,0.0,1
10.0,125.60000000000001,17780.0,669.0,14.537109375,8.234179687500001,1.0,10.0,0.0,5.0,496.2,305.5,491.0,284.0,491.2,285.5,5.0,75.0,0.008594417067874944,0.008594417067874944,1
10.0,125.60000000000001,17794.0,669.0,14.234619140625,8.439697265625,2.0,8.0,0.0,7.0,485.875,313.125,482.0,288.0,482.875,289.125,7.0,100.0,0.017298146996990067,0.015012057979933878,1
10.0,125.60000000000001,17807.0,669.0,13.4912109375,8.571093750000001,3.0,6.0,0.0,10.0,460.5,318.0,471.0,293.0,471.5,294.0,10.0,125.0,0.024875228457802996,0.017875992316467797,1
10.0,125.60000000000001,17820.0,669.0,13.6328125,8.702864583333335,4.0,9.0,0.0,14.0,465.3333333333333,322.8888888888889,460.0,297.0,461.3333333333333,297.8888888888889,14.0,150.0,0.04325859247189652,0.03539108407242889,1
10.0,125.60000000000001,17838.0,669.0,12.857666015625,8.736181640625,5.0,8.0,0.0,19.0,438.875,324.125,452.0,301.0,452.875,302.125,19.0,175.0,0.056839713346613696,0.036870681993632734,1
10.0,125.60000000000001,17855.0,671.0,14.857177734375,7.058349609375,0.0,8.0,0.0,0.0,507.125,261.875,512.0,245.0,513.125,245.875,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,17864.0,671.0,15.091552734375,7.1324707031250005,1.0,8.0,0.0,2.0,515.125,264.625,510.0,243.0,510.125,244.625,2.0,75.0,0.009832328943662962,0.009832328943662962,0
10.0,125.60000000000001,17874.0,671.0,14.92276278409091,6.939204545454546,2.0,11.0,0.0,5.0,509.3636363636364,257.45454545454544,506.0,232.0,506.3636363636364,233.45454545454544,5.0,100.0,0.021705050242345883,0.01935031042558146,0
10.0,125.60000000000001,17885.0,671.0,14.376395089285715,6.63046875,3.0,7.0,0.0,6.0,490.7142857142857,246.0,501.0,221.0,501.7142857142857,222.0,6.0,125.0,0.02684010064170556,0.01578866037490591,0
10.0,125.60000000000001,17893.0,671.0,14.75390625,6.3474609375,4.0,10.0,0.0,8.0,503.6,235.5,499.0,209.0,499.6,210.5,8.0,150.0,0.04567928012117029,0.03696221895302635,0
10.0,125.60000000000001,17907.0,671.0,14.1650390625,5.999765625,5.0,10.0,0.0,12.0,483.5,222.6,497.0,199.0,497.5,200.6,12.0,175.0,0.059890166070188496,0.03873287182131495,0
10.0,125.60000000000001,17925.0,674.0,14.8974609375,6.765234375,0.0,8.0,0.0,0.0,508.5,251.0,514.0,234.0,514.5,235.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,17933.0,674.0,15.061848958333332,6.639453124999999,1.0,9.0,0.0,1.0,514.1111111111111,246.3333333333333,509.0,225.0,509.1111111111111,226.3333333333333,1.0,75.0,0.008279360973816279,0.008279360973816279,0
10.0,125.60000000000001,17943.0,674.0,14.82421875,6.541908482142857,2.0,7.0,0.0,3.0,506.0,242.7142857142857,502.0,218.0,503.0,218.7142857142857,3.0,100.0,0.018121700250489297,0.016119807748041906,0
10.0,125.60000000000001,17950.0,674.0,14.1357421875,6.41484375,3.0,6.0,0.0,4.0,482.5,238.0,493.0,213.0,493.5,214.0,4.0,125.0,0.025588255480779473,0.018065514069105722,0
10.0,125.60000000000001,17959.0,674.0,14.326171875,6.2935546875,4.0,8.0,0.0,8.0,489.0,233.5,485.0,207.0,485.0,208.5,8.0,150.0,0.04347692737025148,0.03514945796180194,0
10.0,125.60000000000001,17969.0,674.0,13.583984375,6.064453125,5.0,6.0,0.0,10.0,463.6666666666667,225.0,477.0,202.0,477.6666666666667,203.0,10.0,175.0,0.057443131954213064,0.03754291138352235,0
10.0,125.60000000000001,18028.0,680.0,14.501953125,7.5064453125,0.0,8.0,0.0,0.0,495.0,278.5,501.0,261.0,501.0,262.5,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,18048.0,680.0,14.768880208333332,7.609765625,1.0,9.0,0.0,3.0,504.1111111111111,282.3333333333333,499.0,261.0,499.1111111111111,262.3333333333333,3.0,75.0,0.011448528033361948,0.011448528033361948,0
10.0,125.60000000000001,18070.0,680.0,14.645182291666668,7.63671875,2.0,9.0,0.0,6.0,499.8888888888889,283.3333333333333,496.0,258.0,496.8888888888889,259.3333333333333,6.0,100.0,0.019609264356770868,0.015920252965422692,0
10.0,125.60000000000001,18092.0,680.0,14.033203125,7.581529017857143,3.0,7.0,0.0,9.0,479.0,281.2857142857143,490.0,256.0,490.0,257.2857142857143,9.0,125.0,0.02786744773983795,0.01980079278511027,0
10.0,125.60000000000001,18108.0,680.0,14.853515625,7.177232142857143,4.0,7.0,0.0,11.0,507.0,266.2857142857143,503.0,240.0,503.0,241.28571428571428,11.0,150.0,0.06520298402677317,0.0589477266946151,0
10.0,125.60000000000001,18129.0,680.0,14.8681640625,6.724804687500001,5.0,4.0,0.0,14.0,507.5,249.5,521.0,227.0,521.5,227.5,14.0,175.0,0.07275063673752076,0.0322680340231485,0
10.0,125.60000000000001,18156.0,683.0,14.4873046875,7.398632812500001,0.0,12.0,0.0,0.0,494.5,274.5,500.0,257.0,500.5,258.5,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,18168.0,683.0,14.6826171875,7.5154296875,1.0,6.0,0.0,1.0,501.1666666666667,278.8333333333333,496.0,258.0,496.1666666666667,258.8333333333333,1.0,75.0,0.009102581787396969,0.009102581787396969,0
10.0,125.60000000000001,18174.0,683.0,14.556884765625,7.6041503906250005,2.0,8.0,0.0,2.0,496.875,282.125,493.0,257.0,493.875,258.125,2.0,100.0,0.01578042267284596,0.012890490469234277,0
10.0,125.60000000000001,18183.0,683.0,13.9306640625,7.627734375,3.0,6.0,0.0,4.0,475.5,283.0,486.0,258.0,486.5,259.0,4.0,125.0,0.025619970051437117,0.02018318918562832,0
10.0,125.60000000000001,18193.0,683.0,14.13973721590909,7.693892045454546,4.0,11.0,0.0,9.0,482.6363636363636,285.45454545454544,478.0,259.0,478.6363636363636,260.45454545454544,9.0,150.0,0.04213385903809821,0.03344965189663108,0
10.0,125.60000000000001,18206.0,683.0,13.3740234375,7.600781250000001,5.0,6.0,0.0,11.0,456.5,282.0,470.0,259.0,470.5,260.0,11.0,175.0,0.057752859799408036,0.03949849032010908,0
10.0,125.60000000000001,18252.0,691.0,14.96484375,7.0024218750000005,0.0,5.0,0.0,0.0,510.8,259.8,516.0,243.0,516.8,243.8,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,18263.0,691.0,15.263671875,6.9673828125,1.0,2.0,0.0,4.0,521.0,258.5,516.0,238.0,516.0,238.5,4.0,75.0,0.012034433522408674,0.012034433522408674,0
10.0,125.60000000000001,18273.0,691.0,15.1904296875,6.9,2.0,2.0,0.0,8.0,518.5,256.0,515.0,232.0,515.5,232.0,8.0,100.0,0.0191828451748781,0.01493833855547766,0
10.0,125.60000000000001,18284.0,691.0,14.736328125,6.837109374999999,3.0,6.0,0.0,13.0,503.0,253.66666666666663,513.0,229.0,514.0,229.66666666666663,13.0,125.0,0.024495672947408235,0.01523339896881335,0
10.0,125.60000000000001,18298.0,691.0,14.773995535714285,8.13984375,4.0,7.0,0.0,17.0,504.2857142857143,302.0,500.0,276.0,500.2857142857143,277.0,17.0,150.0,0.06297031570467988,0.058010539273486046,0
10.0,125.60000000000001,18310.0,691.0,14.275948660714285,8.112890625,5.0,7.0,0.0,22.0,487.2857142857143,301.0,501.0,278.0,501.2857142857143,279.0,22.0,175.0,0.08513400702348055,0.057293441962645096,0
10.0,125.60000000000001,18257.0,691.0,14.5751953125,7.4525390625000005,0.0,4.0,0.0,1.0,497.5,276.5,503.0,260.0,503.5,260.5,1.0,50.0,0.0,0.0,1
10.0,125.60000000000001,18267.0,691.0,14.912109375,7.6546875000000005,1.0,5.0,0.0,6.0,509.0,284.0,504.0,263.0,504.0,264.0,6.0,75.0,0.015714943749942555,0.015714943749942555,1
10.0,125.60000000000001,18276.0,691.0,14.8095703125,7.81640625,2.0,6.0,0.0,10.0,505.5,290.0,502.0,265.0,502.5,266.0,10.0,100.0,0.023632960882613508,0.017650988159740002,1
10.0,125.60000000000001,18290.0,691.0,14.3017578125,7.982617187500001,3.0,6.0,0.0,14.0,488.1666666666667,296.1666666666667,499.0,271.0,499.1666666666667,272.1666666666667,14.0,125.0,0.028657321069484796,0.016208800412134048,1
10.0,125.60000000000001,18354.0,698.0,15.301339285714286,7.600781250000001,0.0,7.0,0.0,0.0,522.2857142857143,282.0,528.0,265.0,528.2857142857143,266.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,18361.0,698.0,15.703125,7.700892857142858,1.0,7.0,0.0,1.0,536.0,285.7142857142857,530.0,265.0,531.0,265.7142857142857,1.0,75.0,0.016561291950022743,0.016561291950022743,0
10.0,125.60000000000001,18368.0,698.0,15.791015625,7.797154017857143,2.0,7.0,0.0,2.0,539.0,289.2857142857143,536.0,264.0,536.0,265.2857142857143,2.0,100.0,0.020782477145989967,0.012555276391609513,0
10.0,125.60000000000001,18376.0,698.0,15.426897321428571,7.851060267857143,3.0,7.0,0.0,4.0,526.5714285714286,291.2857142857143,537.0,266.0,537.5714285714286,267.2857142857143,4.0,125.0,0.027597841001384245,0.018158454549164968,0
10.0,125.60000000000001,18383.0,698.0,15.887276785714286,7.951171875,4.0,7.0,0.0,5.0,542.2857142857143,295.0,538.0,269.0,538.2857142857143,270.0,5.0,150.0,0.04304083745925475,0.03302836449563165,0
10.0,125.60000000000001,18393.0,698.0,15.330636160714286,8.032031250000001,5.0,7.0,0.0,8.0,523.2857142857143,298.0,537.0,275.0,537.2857142857143,276.0,8.0,175.0,0.059224524938620876,0.04068206810145397,0
10.0,125.60000000000001,18512.0,707.0,14.7509765625,6.8326171875,0.0,12.0,0.0,0.0,503.5,253.5,509.0,236.0,509.5,237.5,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,18531.0,707.0,15.050223214285714,6.95390625,1.0,7.0,0.0,2.0,513.7142857142857,258.0,508.0,237.0,508.71428571428567,238.0,2.0,75.0,0.012914983672353523,0.012914983672353523,0
10.0,125.60000000000001,18549.0,707.0,14.8974609375,7.088671875,2.0,6.0,0.0,7.0,508.5,263.0,505.0,238.0,505.5,239.0,7.0,100.0,0.02222509746782746,0.018087513764950467,0
10.0,125.60000000000001,18568.0,707.0,14.329833984375,7.118994140625,3.0,8.0,0.0,10.0,489.125,264.125,500.0,239.0,500.125,240.125,10.0,125.0,0.028047455608767397,0.017108617964971547,0
10.0,125.60000000000001,18588.0,707.0,14.732666015625,7.253759765625,4.0,8.0,0.0,13.0,502.875,269.125,498.0,243.0,498.875,244.125,13.0,150.0,0.04806812810390684,0.039036971876514975,0
10.0,125.60000000000001,18605.0,707.0,14.1796875,7.376171875000001,5.0,6.0,0.0,17.0,484.0,273.6666666666667,497.0,251.0,498.0,251.66666666666669,17.0,175.0,0.0614173155743319,0.0382301152619695,0
10.0,125.60000000000001,18524.0,707.0,14.786551339285715,7.573828125,0.0,7.0,0.0,1.0,504.7142857142857,281.0,510.0,264.0,510.7142857142857,265.0,1.0,50.0,0.0,0.0,1
10.0,125.60000000000001,18538.0,707.0,15.084228515625,8.035400390625,1.0,8.0,0.0,3.0,514.875,298.125,509.0,277.0,509.875,278.125,3.0,75.0,0.02196592371283152,0.02196592371283152,1
10.0,125.60000000000001,18555.0,707.0,15.05126953125,8.616015625000001,2.0,12.0,0.0,8.0,513.75,319.6666666666667,510.0,294.0,510.75,295.6666666666667,8.0,100.0,0.02607660846980103,0.014053031869648794,1
10.0,125.60000000000001,18654.0,711.0,15.05859375,7.985825892857143,0.0,7.0,0.0,0.0,514.0,296.2857142857143,520.0,279.0,520.0,280.2857142857143,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,18662.0,711.0,15.41015625,8.228404017857143,1.0,7.0,0.0,2.0,526.0,305.2857142857143,521.0,284.0,521.0,285.2857142857143,2.0,75.0,0.01708355197895829,0.01708355197895829,0
10.0,125.60000000000001,18672.0,711.0,15.445312500000002,8.4767578125,2.0,10.0,0.0,6.0,527.2,314.5,524.0,289.0,524.2,290.5,6.0,100.0,0.0212613108731795,0.012656839725153003,0
10.0,125.60000000000001,18682.0,711.0,14.6630859375,8.374720982142858,3.0,14.0,0.0,7.0,500.5,310.7142857142857,511.0,285.0,511.5,286.7142857142857,7.0,125.0,0.041433134445435824,0.03556207656939594,0
10.0,125.60000000000001,18698.0,711.0,14.762369791666668,8.400390625000002,4.0,9.0,0.0,10.0,503.8888888888889,311.6666666666667,500.0,285.0,499.8888888888889,286.6666666666667,10.0,150.0,0.0546383437159596,0.03561802877827157,0
10.0,125.60000000000001,18709.0,711.0,13.998046875,8.2611328125,5.0,10.0,0.0,12.0,477.8,306.5,491.0,283.0,491.8,284.5,12.0,175.0,0.064972857485492,0.03515854954071218,0
10.0,125.60000000000001,18720.0,712.0,15.003662109375,7.711962890625,0.0,8.0,0.0,0.0,512.125,286.125,518.0,269.0,518.125,270.125,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,18729.0,712.0,15.4833984375,7.870312500000001,1.0,8.0,0.0,2.0,528.5,292.0,523.0,271.0,523.5,272.0,2.0,75.0,0.020205032422053758,0.020205032422053758,0
10.0,125.60000000000001,18737.0,712.0,15.618896484375,8.062353515625,2.0,8.0,0.0,3.0,533.125,299.125,530.0,274.0,530.125,275.125,3.0,100.0,0.024486515559085386,0.013832791079499729,0
10.0,125.60000000000001,18745.0,712.0,15.18643465909091,8.206001420454545,3.0,11.0,0.0,4.0,518.3636363636364,304.45454545454544,529.0,279.0,529.3636363636364,280.45454545454544,4.0,125.0,0.03345684203721145,0.022798483170544226,0
10.0,125.60000000000001,18757.0,712.0,15.634765624999998,8.335253906250001,4.0,12.0,0.0,6.0,533.6666666666666,309.25,529.0,283.0,529.6666666666666,284.25,6.0,150.0,0.048586740165247964,0.03523224433359874,0
10.0,125.60000000000001,18773.0,712.0,15.201416015625,8.197119140625,5.0,8.0,0.0,10.0,518.875,304.125,532.0,281.0,532.875,282.125,10.0,175.0,0.060979785574971294,0.036849191699196836,0
10.0,125.60000000000001,18801.0,716.0,14.3408203125,7.142578125,0.0,6.0,0.0,0.0,489.5,265.0,495.0,248.0,495.5,249.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,18808.0,716.0,14.652099609375,7.220068359375,1.0,8.0,0.0,2.0,500.125,267.875,494.0,247.0,495.125,247.875,2.0,75.0,0.01283047898152471,0.01283047898152471,0
10.0,125.60000000000001,18818.0,716.0,14.5654296875,7.335742187500001,2.0,6.0,0.0,5.0,497.1666666666667,272.1666666666667,494.0,247.0,494.1666666666667,248.16666666666669,5.0,100.0,0.020501500495056574,0.01599031993593179,0
10.0,125.60000000000001,18825.0,716.0,14.013671875,7.409114583333334,3.0,9.0,0.0,7.0,478.3333333333333,274.8888888888889,488.0,250.0,489.3333333333333,250.8888888888889,7.0,125.0,0.027733189970183512,0.018676678060444325,0
10.0,125.60000000000001,18834.0,716.0,14.384765625,7.4794921875,4.0,8.0,0.0,8.0,491.0,277.5,487.0,251.0,487.0,252.5,8.0,150.0,0.04616747654731627,0.03690943056760305,0
10.0,125.60000000000001,18844.0,716.0,13.748604910714285,7.466015625000001,5.0,7.0,0.0,10.0,469.2857142857143,277.0,483.0,254.0,483.2857142857143,255.0,10.0,175.0,0.06136324381801858,0.04042291183379294,0
10.0,125.60000000000001,18871.0,720.0,14.447021484375,7.0313964843750005,0.0,8.0,0.0,0.0,493.125,260.875,498.0,244.0,499.125,244.875,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,18879.0,720.0,14.799107142857146,7.408258928571429,1.0,7.0,0.0,1.0,505.1428571428572,274.85714285714283,499.0,254.0,500.1428571428572,254.85714285714283,1.0,75.0,0.020626746527636495,0.020626746527636495,0
10.0,125.60000000000001,18887.0,720.0,14.765625,7.7220703125000005,2.0,6.0,0.0,3.0,504.0,286.5,500.0,262.0,501.0,262.5,3.0,100.0,0.025876616300815062,0.015624871163124629,0
10.0,125.60000000000001,18894.0,720.0,14.334542410714285,8.005078125,3.0,7.0,0.0,5.0,489.2857142857143,297.0,500.0,272.0,500.2857142857143,273.0,5.0,125.0,0.030396850893441747,0.0159489583690761,0
10.0,125.60000000000001,18903.0,720.0,14.82421875,8.3419921875,4.0,8.0,0.0,8.0,506.0,309.5,502.0,283.0,502.0,284.5,8.0,150.0,0.04779716117753252,0.03688631280560435,0
10.0,125.60000000000001,18913.0,720.0,14.375,8.705859375000001,5.0,6.0,0.0,10.0,490.6666666666667,323.0,504.0,300.0,504.6666666666667,301.0,10.0,175.0,0.06079111017096115,0.0375631529452323,0
10.0,125.60000000000001,18980.0,725.0,14.326171875,6.63046875,0.0,8.0,0.0,0.0,489.0,246.0,494.0,229.0,495.0,230.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,18989.0,725.0,14.560546875,6.590039062500001,1.0,12.0,0.0,2.0,497.0,244.5,491.0,223.0,492.0,224.5,2.0,75.0,0.009513172967417476,0.009513172967417476,0
10.0,125.60000000000001,19003.0,725.0,14.539620535714285,6.3609375,2.0,7.0,0.0,5.0,496.2857142857143,236.0,493.0,211.0,493.2857142857143,212.0,5.0,100.0,0.01586599683734371,0.012697613781124308,0
10.0,125.60000000000001,19010.0,725.0,14.1064453125,6.1048828125000005,3.0,12.0,0.0,6.0,481.5,226.5,492.0,201.0,492.5,202.5,6.0,125.0,0.022906866427001266,0.016522550464800435,0
10.0,125.60000000000001,19051.0,727.0,14.9853515625,6.9462053571428575,0.0,14.0,0.0,0.0,511.5,257.7142857142857,517.0,240.0,517.5,241.7142857142857,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,19066.0,727.0,15.380859375,7.056328125,1.0,10.0,0.0,2.0,525.0,261.8,520.0,240.0,520.0,241.8,2.0,75.0,0.016420628768901366,0.016420628768901366,0
10.0,125.60000000000001,19077.0,727.0,14.900841346153847,6.964272836538461,2.0,13.0,0.0,4.0,508.61538461538464,258.38461538461536,505.0,233.0,505.61538461538464,234.38461538461536,4.0,100.0,0.03951235611073651,0.0359386871804687,0
10.0,125.60000000000001,19090.0,727.0,13.697265625,6.8425,3.0,15.0,0.0,5.0,467.53333333333336,253.86666666666667,478.0,228.0,478.53333333333336,229.86666666666667,5.0,125.0,0.048972002854442684,0.028931484202402852,0
10.0,125.60000000000001,19140.0,729.0,14.5458984375,7.331250000000001,0.0,6.0,0.0,0.0,496.5,272.0,502.0,255.0,502.5,256.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,19146.0,729.0,14.94140625,7.392857142857143,1.0,7.0,0.0,1.0,510.0,274.2857142857143,505.0,253.0,505.0,254.28571428571428,1.0,75.0,0.016009721682995616,0.016009721682995616,0
10.0,125.60000000000001,19154.0,729.0,14.982421875,7.460625,2.0,5.0,0.0,3.0,511.4,276.8,508.0,252.0,508.4,252.8,3.0,100.0,0.021386838819946487,0.01418046848109716,0
10.0,125.60000000000001,19159.0,729.0,14.58984375,7.4525390625000005,3.0,8.0,0.0,4.0,498.0,276.5,509.0,251.0,509.0,252.5,4.0,125.0,0.027701314716002977,0.017605850228962903,0
10.0,125.60000000000001,19168.0,729.0,15.146484375,7.4255859375,4.0,6.0,0.0,6.0,517.0,275.5,512.0,250.0,513.0,250.5,6.0,150.0,0.04700191427786387,0.03797126688416678,0
10.0,125.60000000000001,19178.0,729.0,14.765625,7.2908203125,5.0,6.0,0.0,10.0,504.0,270.5,517.0,248.0,518.0,248.5,10.0,175.0,0.06027970594571196,0.037742058808679715,0
10.0,125.60000000000001,19316.0,740.0,14.4921875,8.19375,0.0,6.0,0.0,0.0,494.6666666666667,304.0,500.0,287.0,500.6666666666667,288.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,19323.0,740.0,14.77294921875,8.4228515625,1.0,8.0,0.0,2.0,504.25,312.5,499.0,291.0,499.25,292.5,2.0,75.0,0.014493931337270602,0.014493931337270602,0
10.0,125.60000000000001,19333.0,740.0,14.7265625,8.78671875,2.0,3.0,0.0,5.0,502.6666666666667,326.0,499.0,301.0,499.6666666666667,302.0,5.0,100.0,0.020256736797668616,0.014151372374455667,0
10.0,125.60000000000001,19336.0,740.0,14.296875,9.0346875,3.0,5.0,0.0,6.0,488.0,335.2,499.0,310.0,499.0,311.2,6.0,125.0,0.025822817364669636,0.01601507136915293,0
10.0,125.60000000000001,19363.0,745.0,14.305245535714285,7.034765625,0.0,7.0,0.0,0.0,488.2857142857143,261.0,494.0,244.0,494.2857142857143,245.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,19373.0,745.0,14.6923828125,6.9673828125,1.0,12.0,0.0,4.0,501.5,258.5,496.0,237.0,496.5,238.5,4.0,75.0,0.01571701170003663,0.01571701170003663,0
10.0,125.60000000000001,19387.0,745.0,14.70703125,6.828124999999999,2.0,6.0,0.0,7.0,502.0,253.3333333333333,499.0,228.0,499.0,229.3333333333333,7.0,100.0,0.021845995436852093,0.015173103171331638,0
10.0,125.60000000000001,19400.0,745.0,14.154052734375,6.633837890625,3.0,8.0,0.0,10.0,483.125,246.125,494.0,221.0,494.125,222.125,10.0,125.0,0.031581918382892364,0.022807236836511174,0
10.0,125.60000000000001,19409.0,745.0,14.408203125,6.4283203125,4.0,10.0,0.0,12.0,491.8,238.5,487.0,212.0,487.8,213.5,12.0,150.0,0.04516226192014351,0.032283313538110835,0
10.0,125.60000000000001,19421.0,745.0,13.695162259615385,6.114212740384615,5.0,13.0,0.0,14.0,467.46153846153845,226.84615384615384,481.0,203.0,481.46153846153845,204.84615384615384,14.0,175.0,0.059618765987111015,0.03892001228265814,0
10.0,125.60000000000001,19450.0,748.0,14.586181640625,7.4693847656250005,0.0,8.0,0.0,0.0,497.875,277.125,503.0,260.0,503.875,261.125,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,19458.0,748.0,14.94140625,7.57921875,1.0,10.0,0.0,1.0,510.0,281.2,504.0,260.0,505.0,261.2,1.0,75.0,0.014871591387664149,0.014871591387664149,0
10.0,125.60000000000001,19469.0,748.0,14.820963541666668,7.85234375,2.0,9.0,0.0,3.0,505.8888888888889,291.3333333333333,502.0,266.0,502.8888888888889,267.3333333333333,3.0,100.0,0.025015597194457,0.0201150658113186,0
10.0,125.60000000000001,19478.0,748.0,14.363839285714285,7.9242187500000005,3.0,7.0,0.0,4.0,490.2857142857143,294.0,501.0,269.0,501.2857142857143,270.0,4.0,125.0,0.029527700431648953,0.015687733736453997,0
10.0,125.60000000000001,19487.0,748.0,14.7216796875,8.01046875,4.0,10.0,0.0,7.0,502.5,297.2,498.0,271.0,498.5,272.2,7.0,150.0,0.043984957500112734,0.032600481491927714,0
10.0,125.60000000000001,19499.0,748.0,14.1943359375,8.032031250000001,5.0,8.0,0.0,9.0,484.5,298.0,498.0,275.0,498.5,276.0,9.0,175.0,0.056522164667512684,0.03549758600827239,0
10.0,125.60000000000001,19550.0,754.0,14.945068359375,6.5260253906250005,0.0,8.0,0.0,0.0,510.125,242.125,516.0,225.0,516.125,226.125,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,19588.0,754.0,15.003662109375,6.4923339843750005,1.0,8.0,0.0,4.0,512.125,240.875,506.0,220.0,507.125,220.875,4.0,75.0,0.002703572786743434,0.002703572786743434,0
10.0,125.60000000000001,19604.0,754.0,14.827473958333332,6.298046874999999,2.0,9.0,0.0,7.0,506.1111111111111,233.66666666666663,503.0,208.0,503.1111111111111,209.66666666666663,7.0,100.0,0.011694532887272461,0.011377732359230354,0
10.0,125.60000000000001,19640.0,754.0,15.240234375000002,6.4822265625,3.0,10.0,0.0,11.0,520.2,240.5,531.0,215.0,531.2,216.5,11.0,125.0,0.03034446172843927,0.02800043317767099,0
10.0,125.60000000000001,19666.0,754.0,15.795200892857142,6.49185267857143,4.0,7.0,0.0,14.0,539.1428571428571,240.8571428571429,534.0,215.0,535.1428571428571,215.8571428571429,14.0,150.0,0.0316520650925175,0.009003714068774576,0
10.0,125.60000000000001,19686.0,754.0,15.556640625,6.346235795454546,5.0,11.0,0.0,18.0,531.0,235.45454545454547,544.0,212.0,545.0,213.45454545454547,18.0,175.0,0.04525089728845838,0.032338683968115414,0
10.0,125.60000000000001,19558.0,754.0,14.736328125,6.6169921875,0.0,8.0,0.0,1.0,503.0,245.5,509.0,228.0,509.0,229.5,1.0,50.0,0.0,0.0,1
10.0,125.60000000000001,19578.0,754.0,15.4658203125,6.4040625,1.0,10.0,0.0,3.0,527.9,237.6,522.0,216.0,522.9,217.6,3.0,75.0,0.03038795597832976,0.03038795597832976,1
10.0,125.60000000000001,19613.0,754.0,15.591796875000002,6.455273437500001,2.0,10.0,0.0,8.0,532.2,239.5,529.0,214.0,529.2,215.5,8.0,100.0,0.040216160198400894,0.02634220325945681,1
10.0,125.60000000000001,19714.0,756.0,14.497767857142854,6.715178571428573,0.0,7.0,0.0,1.0,494.8571428571428,249.1428571428572,500.0,232.0,500.8571428571428,233.1428571428572,1.0,50.0,0.0,0.0,0
10.0,125.60000000000001,19733.0,756.0,14.7802734375,6.657421875000001,1.0,6.0,0.0,5.0,504.5,247.0,499.0,226.0,499.5,227.0,5.0,75.0,0.011533455035581905,0.011533455035581905,0
10.0,125.60000000000001,19751.0,756.0,14.66015625,6.581953125,2.0,5.0,0.0,8.0,500.4,244.2,497.0,219.0,497.4,220.2,8.0,100.0,0.01982100651842017,0.0161199166978451,0
10.0,125.60000000000001,19763.0,756.0,14.146728515625,6.411474609375,3.0,8.0,0.0,10.0,482.875,237.875,493.0,213.0,493.875,213.875,10.0,125.0,0.025587439027963198,0.0161816172432325,0
10.0,125.60000000000001,19782.0,756.0,14.58984375,6.384521484375,4.0,8.0,0.0,15.0,498.0,236.875,494.0,210.0,494.0,211.875,15.0,150.0,0.04638135333772479,0.03868478901880093,0
10.0,125.60000000000001,19806.0,756.0,15.359933035714286,6.73828125,5.0,7.0,0.0,20.0,524.2857142857143,250.0,538.0,227.0,538.2857142857143,228.0,20.0,175.0,0.050534562740089974,0.02006270405237576,0
10.0,125.60000000000001,19721.0,756.0,14.8388671875,7.49296875,0.0,8.0,0.0,2.0,506.5,278.0,512.0,261.0,512.5,262.0,2.0,50.0,0.0,0.0,1
10.0,125.60000000000001,19739.0,756.0,15.221058238636363,7.402308238636364,1.0,11.0,0.0,6.0,519.5454545454545,274.6363636363636,515.0,253.0,514.5454545454545,254.63636363636363,6.0,75.0,0.015710579390173562,0.015710579390173562,1
10.0,125.60000000000001,19756.0,756.0,15.347377232142858,7.335100446428574,2.0,7.0,0.0,9.0,523.8571428571429,272.1428571428572,520.0,247.0,520.8571428571429,248.1428571428572,9.0,100.0,0.018773115752983165,0.01027655439823866,1
10.0,125.60000000000001,19771.0,756.0,15.062255859375,7.172900390625,3.0,8.0,0.0,11.0,514.125,266.125,525.0,241.0,525.125,242.125,11.0,125.0,0.025252589953590476,0.016889743168244858,1
10.0,125.60000000000001,19791.0,756.0,15.703125,7.061718750000001,4.0,8.0,0.0,17.0,536.0,262.0,531.0,236.0,532.0,237.0,17.0,150.0,0.044869828602243575,0.037089192757871356,1
10.0,125.60000000000001,19801.0,756.0,13.916015625,6.150703125,5.0,5.0,0.0,19.0,475.0,228.2,489.0,205.0,489.0,206.2,19.0,175.0,0.1115024159043469,0.10207588958079786,1
